-6.118528842926025391e-01,-1.438659667968750000e+00,1.147048950195312500e+00,-1.681099653244018555e+00,-1.421270608901977539e+00,-1.344706058502197266e+00,2.665282726287841797e+00,-6.353526115417480469e-01,-1.149188995361328125e+00,7.561249732971191406e-01,2.776329517364501953e+00,-1.443526268005371094e+00,-1.325795888900756836e+00,3.333929777145385742e+00,-1.881767511367797852e+00,2.100783348083496094e+00
3.198237419128417969e-01,-1.508409976959228516e+00,-2.714116096496582031e+00,-2.264360427856445312e+00,-4.275453567504882812e+00,1.026284575462341309e+00,-1.646422863006591797e+00,2.052311658859252930e+00,-7.472574710845947266e-01,5.064440727233886719e+00,-3.451703310012817383e+00,-3.927227258682250977e-01,-4.050192832946777344e+00,7.200589179992675781e-01,1.620264530181884766e+00,-1.572033524513244629e+00
6.957016944885253906e+00,-2.592565536499023438e+00,2.010435581207275391e+00,-5.572961330413818359e+00,-4.045552730560302734e+00,-2.484261393547058105e-01,4.437859535217285156e+00,4.130746841430664062e+00,2.415118217468261719e+00,-4.345925807952880859e+00,-4.222390949726104736e-01,-3.062571287155151367e+00,-6.518321037292480469e+00,-2.144117355346679688e+00,-1.253357291221618652e+00,3.981652259826660156e+00
-1.892453312873840332e+00,-2.459848642349243164e+00,-4.153075695037841797e+00,-3.626202583312988281e+00,-2.412224054336547852e+00,-2.359926700592041016e+00,-1.624929428100585938e+00,5.805811285972595215e-01,-2.681587696075439453e+00,-2.851461887359619141e+00,5.633916258811950684e-01,-3.005307912826538086e-01,-3.104910850524902344e+00,-1.166402459144592285e+00,2.486971616744995117e+00,5.185417175292968750e+00
-1.655764698982238770e+00,-3.177582472562789917e-02,2.138068437576293945e+00,-3.934146881103515625e+00,-5.088529109954833984e+00,-2.355807781219482422e+00,3.179129362106323242e+00,-1.585946083068847656e+00,-1.929213047027587891e+00,2.574028491973876953e+00,5.146852970123291016e+00,-2.293564081192016602e+00,-4.025153160095214844e+00,4.890486240386962891e+00,-2.053727149963378906e+00,3.589912414550781250e+00
-4.338351488113403320e-01,-4.493626594543457031e+00,3.167259693145751953e+00,-4.872248172760009766e+00,-6.045347213745117188e+00,-3.218934535980224609e+00,5.841886520385742188e+00,1.183270692825317383e+00,-1.037439584732055664e+00,3.379450082778930664e+00,4.251674175262451172e+00,-3.990448474884033203e+00,-6.578286647796630859e+00,2.769913673400878906e+00,-2.722873449325561523e+00,3.675603628158569336e+00
-2.874826490879058838e-01,-6.443711519241333008e-01,4.301895499229431152e-01,-9.001811742782592773e-01,-4.630203545093536377e-01,-8.823357522487640381e-02,-3.253116607666015625e-01,5.138544738292694092e-02,-4.462625384330749512e-01,5.341192483901977539e-01,5.809831619262695312e-01,4.012124836444854736e-01,-8.271986842155456543e-01,4.250235557556152344e-01,1.967094838619232178e-01,8.770754933357238770e-01
-1.633308410644531250e+00,-2.761389255523681641e+00,1.049395561218261719e+00,-4.230672836303710938e+00,-4.630983829498291016e+00,-8.437927961349487305e-01,2.568943262100219727e+00,-1.294671416282653809e+00,-2.028214693069458008e+00,2.896165370941162109e+00,5.492106914520263672e+00,2.989295125007629395e-01,-3.683495998382568359e+00,2.268042087554931641e+00,7.787520885467529297e-01,3.934012174606323242e+00
1.585454642772674561e-01,-4.553641796112060547e+00,1.467487454414367676e+00,-4.742195606231689453e+00,-3.361693143844604492e+00,-2.147431612014770508e+00,3.326954841613769531e+00,-2.032784819602966309e-01,-9.067676067352294922e-01,2.067289650440216064e-01,4.775197505950927734e+00,-2.469506740570068359e+00,-3.037508726119995117e+00,4.208238601684570312e+00,-1.506800889968872070e+00,3.195872783660888672e+00
2.331138849258422852e+00,-1.224224567413330078e-01,2.315179347991943359e+00,-2.313621520996093750e+00,-2.984777927398681641e+00,-2.986575365066528320e+00,9.675408601760864258e-01,-9.892755746841430664e-02,1.319564580917358398e-01,-7.989102602005004883e-01,2.380553245544433594e+00,8.964457511901855469e-01,-3.249032020568847656e+00,1.429206132888793945e+00,-1.857557296752929688e-01,7.170251011848449707e-01
6.912249565124511719e+00,-2.109316825866699219e+00,3.213848590850830078e+00,-5.489511966705322266e+00,-4.229127883911132812e+00,-1.354288816452026367e+00,7.372085452079772949e-01,7.190969467163085938e+00,-2.434507846832275391e+00,-1.912612438201904297e+00,-1.315362215042114258e+00,3.781230449676513672e+00,-4.062062263488769531e+00,2.130635261535644531e+00,-2.511126518249511719e+00,-3.108242154121398926e-02
-1.019307851791381836e+00,8.227468132972717285e-01,2.967946767807006836e+00,-1.238042950630187988e+00,-2.027263641357421875e+00,1.327807426452636719e+00,9.030535817146301270e-01,1.431203126907348633e+00,2.330501973628997803e-01,3.613549709320068359e+00,5.669911503791809082e-01,2.097120523452758789e+00,-2.944868803024291992e+00,1.691525816917419434e+00,-5.697440505027770996e-01,-9.034944176673889160e-01
1.021100044250488281e+00,-7.880170345306396484e-01,-1.631610631942749023e+00,-3.354311287403106689e-01,-3.542850494384765625e+00,1.211023807525634766e+00,9.403167366981506348e-01,2.208739757537841797e+00,-2.133888721466064453e+00,5.425199031829833984e+00,-1.745478630065917969e+00,7.058685421943664551e-01,-7.313718795776367188e-01,2.549797296524047852e+00,-3.178866803646087646e-01,-3.533079862594604492e+00
2.899286746978759766e+00,-1.165626049041748047e+00,8.671770095825195312e-01,-2.200583696365356445e+00,-2.409535646438598633e+00,-1.390369892120361328e+00,3.110355377197265625e+00,1.107013702392578125e+00,3.214897632598876953e+00,-1.441275835037231445e+00,2.174696177244186401e-01,-1.725323200225830078e+00,-2.362677335739135742e+00,-4.588645696640014648e-01,5.743253231048583984e-02,3.096167087554931641e+00
-3.667355477809906006e-01,2.446948587894439697e-01,1.526714324951171875e+00,-8.315285444259643555e-01,-1.021965861320495605e+00,1.293378829956054688e+00,-4.571850299835205078e-01,-4.484703540802001953e-01,5.347518920898437500e-01,9.449183344841003418e-01,6.868911981582641602e-01,7.022551298141479492e-01,-5.889136791229248047e-01,6.088403463363647461e-01,1.472356200218200684e+00,9.583403170108795166e-02
6.160340785980224609e+00,-2.450246334075927734e+00,2.577099084854125977e+00,-3.371065139770507812e+00,-1.665492773056030273e+00,-3.108029663562774658e-01,-9.235203862190246582e-01,6.639015197753906250e+00,-2.798916578292846680e+00,-5.236974954605102539e-01,-1.052860260009765625e+00,4.268057346343994141e+00,-2.199907302856445312e+00,1.402593135833740234e+00,-1.968163967132568359e+00,-1.786340594291687012e+00
-7.859610319137573242e-01,-2.399304389953613281e+00,8.803682327270507812e-01,-4.855796813964843750e+00,-3.973087787628173828e+00,-7.981973886489868164e-01,3.907087326049804688e+00,2.639492750167846680e-01,-1.442800164222717285e+00,8.342543840408325195e-01,4.339377403259277344e+00,-1.487356305122375488e+00,-5.425865173339843750e+00,3.521320819854736328e+00,1.554532945156097412e-01,2.042489290237426758e+00
3.136540651321411133e+00,-1.088738322257995605e+00,2.628477811813354492e-01,-4.184203624725341797e+00,-4.218455314636230469e+00,-1.865494966506958008e+00,3.024188995361328125e+00,1.264565229415893555e+00,1.399274230003356934e+00,-2.150523900985717773e+00,-5.091071128845214844e-01,-1.399143576622009277e+00,-4.675963401794433594e+00,7.992273569107055664e-02,-4.740761220455169678e-01,3.232450246810913086e+00
-2.367569804191589355e-01,-3.587390422821044922e+00,2.371634960174560547e+00,-3.615890979766845703e+00,-4.428838253021240234e+00,-2.679797410964965820e+00,4.329156875610351562e+00,-3.417683541774749756e-01,-1.137279868125915527e+00,2.681727647781372070e+00,1.979218125343322754e+00,-5.068755149841308594e-01,-3.578679561614990234e+00,2.628274440765380859e+00,-1.125581979751586914e+00,2.025378227233886719e+00
-1.330456495285034180e+00,4.284878730773925781e+00,-3.125121593475341797e+00,-2.499267816543579102e+00,-1.471907615661621094e+00,-1.034050107002258301e+00,-2.534395456314086914e-01,-1.016370654106140137e+00,1.369881272315979004e+00,3.418161869049072266e-01,6.447431445121765137e-02,-1.656006574630737305e-01,-2.785099744796752930e+00,2.790822267532348633e+00,4.660549163818359375e+00,-1.003681063652038574e+00
-4.438668251037597656e+00,-2.284786701202392578e+00,-5.294143676757812500e+00,-4.605837345123291016e+00,-3.333056926727294922e+00,-3.944057464599609375e+00,-4.949541568756103516e+00,-2.052413940429687500e+00,-4.125827312469482422e+00,2.251410484313964844e-02,3.130016088485717773e+00,8.684747815132141113e-01,-5.624676227569580078e+00,-2.296311140060424805e+00,1.735119819641113281e+00,8.497416496276855469e+00
5.155441761016845703e+00,-2.401489734649658203e+00,3.365435361862182617e+00,-5.667384147644042969e+00,-5.753154277801513672e+00,-1.060126423835754395e+00,5.626389980316162109e+00,3.610813617706298828e+00,2.276356697082519531e+00,-7.118339538574218750e-01,2.461035490036010742e+00,-2.726740360260009766e+00,-7.809366703033447266e+00,3.184103369712829590e-01,-2.565876007080078125e+00,4.991723537445068359e+00
-3.895350933074951172e+00,-3.234248399734497070e+00,-5.696219921112060547e+00,-3.976950168609619141e+00,-4.810051441192626953e+00,1.239678487181663513e-01,-2.073006153106689453e+00,-3.822857737541198730e-01,-2.720408439636230469e+00,1.521619081497192383e+00,3.546018123626708984e+00,3.487007021903991699e-01,-6.105757713317871094e+00,-1.555103778839111328e+00,1.462524890899658203e+00,6.856324672698974609e+00
-3.284408748149871826e-01,-3.183459758758544922e+00,2.027591228485107422e+00,-4.590260982513427734e+00,-4.182917594909667969e+00,-3.494843959808349609e+00,4.206486701965332031e+00,-9.720025062561035156e-01,-2.047268152236938477e+00,3.487712383270263672e+00,4.380710124969482422e+00,-1.631522655487060547e+00,-4.904900550842285156e+00,5.322693824768066406e+00,-1.596296906471252441e+00,4.212806224822998047e+00
-2.636489272117614746e-01,6.052057147026062012e-01,3.793336868286132812e+00,-1.029942393302917480e+00,-4.549715995788574219e+00,1.559315085411071777e+00,-2.122743129730224609e+00,6.168544292449951172e-02,8.513135313987731934e-01,3.536581039428710938e+00,-1.051696538925170898e+00,3.611810684204101562e+00,-4.335839271545410156e+00,-2.745042800903320312e+00,4.316096305847167969e+00,7.678637504577636719e-01
-4.494986534118652344e-01,2.035381317138671875e+00,6.561484336853027344e+00,5.777077078819274902e-01,-4.380796432495117188e+00,3.881174325942993164e-02,-3.019165992736816406e+00,3.638088703155517578e-02,-1.290128707885742188e+00,6.597287178039550781e+00,-1.231635332107543945e+00,6.716919898986816406e+00,-4.278180122375488281e+00,7.865659594535827637e-01,4.812295913696289062e+00,-2.157934427261352539e+00
8.885813951492309570e-01,-1.758598089218139648e+00,2.298664331436157227e+00,-5.757627487182617188e+00,-5.647717952728271484e+00,-3.079611778259277344e+00,6.176934719085693359e+00,6.104799509048461914e-01,1.600723505020141602e+00,5.599501729011535645e-02,3.146206617355346680e+00,-3.629780769348144531e+00,-6.805343627929687500e+00,4.368167400360107422e+00,-2.071515560150146484e+00,4.563512802124023438e+00
-1.696233153343200684e+00,-2.002753019332885742e+00,1.573624610900878906e-01,-2.905760288238525391e+00,-5.617160797119140625e+00,-1.042362332344055176e+00,1.562922239303588867e+00,-4.880504012107849121e-01,-2.951034307479858398e-01,6.310694694519042969e+00,-6.396130323410034180e-01,2.286487579345703125e+00,-2.305821895599365234e+00,1.089282751083374023e+00,1.301983952522277832e+00,5.039154291152954102e-01
-7.584266066551208496e-01,-3.201346993446350098e-01,7.057762145996093750e-02,7.848994731903076172e-01,-1.087796926498413086e+00,1.274250507354736328e+00,-5.396257638931274414e-01,1.033162593841552734e+00,-9.486676454544067383e-01,2.376788377761840820e+00,-1.735196709632873535e+00,9.957292675971984863e-01,-3.212201595306396484e-02,-1.931355297565460205e-01,3.617888391017913818e-01,-1.627547264099121094e+00
5.637975931167602539e-01,4.710353016853332520e-01,5.155103683471679688e+00,-3.160461902618408203e+00,-4.366747379302978516e+00,6.512746810913085938e-01,-1.863171100616455078e+00,1.750549674034118652e+00,-9.680401086807250977e-01,3.745961189270019531e+00,-1.690950512886047363e+00,5.883713722229003906e+00,-1.944683790206909180e+00,2.205449938774108887e-01,3.291591167449951172e+00,-1.566893577575683594e+00
4.327416419982910156e+00,-1.954626083374023438e+00,2.589217424392700195e+00,-2.350048065185546875e+00,-1.905100345611572266e+00,-2.000783383846282959e-01,-2.433226346969604492e+00,5.080392837524414062e+00,-1.260751962661743164e+00,3.235664963722229004e-01,-1.848317980766296387e+00,4.755299091339111328e+00,8.499867916107177734e-01,6.404416561126708984e-01,1.064663827419281006e-01,-1.485989332199096680e+00
3.991597890853881836e+00,-1.115864157676696777e+00,3.065135478973388672e+00,-5.841384410858154297e+00,-5.385051250457763672e+00,-1.368660926818847656e+00,5.889454364776611328e+00,5.510790348052978516e+00,8.352548599243164062e+00,-3.793869972229003906e+00,-1.263265728950500488e+00,-4.906564712524414062e+00,-6.435816764831542969e+00,-6.016818881034851074e-01,-1.391413211822509766e+00,5.596186161041259766e+00
-4.567217528820037842e-01,-7.972015440464019775e-02,-1.592945218086242676e+00,1.114211827516555786e-01,-4.746032357215881348e-01,-1.609264761209487915e-01,4.064431041479110718e-02,8.977096080780029297e-01,-1.327433586120605469e-01,1.423889040946960449e+00,-1.084541440010070801e+00,-4.153143167495727539e-01,5.011000633239746094e-01,5.462895631790161133e-01,-1.510962545871734619e-01,-9.384821653366088867e-01
1.750234603881835938e+00,-4.490666389465332031e+00,5.047330856323242188e-01,-6.060891151428222656e+00,-4.629436016082763672e+00,-3.621737003326416016e+00,3.616282463073730469e+00,-7.422435283660888672e-01,-9.790135025978088379e-01,8.737797737121582031e-01,1.858225822448730469e+00,-1.413159608840942383e+00,-6.227581024169921875e+00,4.548666954040527344e+00,3.018609285354614258e-01,2.215243816375732422e+00
-2.546174764633178711e+00,-3.958660602569580078e+00,-3.581026554107666016e+00,-5.502123832702636719e+00,-4.578042984008789062e+00,-1.994030475616455078e+00,-4.091998100280761719e+00,2.256847620010375977e-01,-4.553129196166992188e+00,-5.390148162841796875e-01,1.049994707107543945e+00,-1.030909717082977295e-01,-4.812941551208496094e+00,-2.795490264892578125e+00,-1.367322564125061035e+00,5.740648269653320312e+00
3.660957574844360352e+00,2.493293046951293945e+00,4.617837429046630859e+00,6.062098145484924316e-01,-3.711786746978759766e+00,3.995927333831787109e+00,-2.002004146575927734e+00,8.913363814353942871e-01,8.965585231781005859e-01,3.691984891891479492e+00,-1.492465257644653320e+00,4.692469596862792969e+00,-2.939512729644775391e+00,-6.235215663909912109e-01,1.308938741683959961e+00,-4.373158216476440430e-01
-1.186524510383605957e+00,-6.664240360260009766e-01,8.453793525695800781e-01,-1.294353246688842773e+00,-1.788501024246215820e+00,-1.237619757652282715e+00,2.505719423294067383e+00,-1.411428689956665039e+00,-1.355095624923706055e+00,2.158310174942016602e+00,2.341506004333496094e+00,2.488160133361816406e-02,-1.160912513732910156e+00,1.696538805961608887e+00,-8.032184839248657227e-02,1.237163901329040527e+00
-9.614138603210449219e-01,-1.982200145721435547e+00,-2.204673290252685547e+00,-2.335119485855102539e+00,-2.589979648590087891e+00,-1.971543729305267334e-01,-2.139192581176757812e+00,-2.665625810623168945e-01,-5.534301996231079102e-01,8.294312953948974609e-01,-6.865548491477966309e-01,8.346502184867858887e-01,-4.879856109619140625e+00,-3.175743818283081055e+00,4.283730030059814453e+00,2.205538034439086914e+00
5.002745628356933594e+00,-1.513596653938293457e+00,3.347676753997802734e+00,-3.819287300109863281e+00,-3.777518510818481445e+00,-5.544723272323608398e-01,4.589894294738769531e+00,4.883831501007080078e+00,4.458838462829589844e+00,-2.548156499862670898e+00,-6.885324120521545410e-01,-3.534878969192504883e+00,-3.802248716354370117e+00,-1.152223229408264160e+00,-9.777604341506958008e-01,4.343833446502685547e+00
-2.047515392303466797e+00,-1.942744851112365723e+00,-1.117010831832885742e+00,-2.371627569198608398e+00,-3.340980768203735352e+00,-2.547394633293151855e-01,3.087043166160583496e-01,-1.229040861129760742e+00,-1.126545906066894531e+00,5.269275903701782227e-01,1.530991077423095703e+00,5.333003997802734375e-01,-5.757847785949707031e+00,-2.511882781982421875e+00,1.974223971366882324e+00,5.353151321411132812e+00
-2.374694108963012695e+00,-2.153417587280273438e+00,-4.788393974304199219e+00,-2.858041763305664062e+00,-1.868619203567504883e+00,-2.407406806945800781e+00,-4.630095958709716797e+00,3.421071469783782959e-01,-3.255897521972656250e+00,-6.441741585731506348e-01,1.887106895446777344e+00,6.353697180747985840e-01,-3.894509315490722656e+00,-3.396348476409912109e+00,3.526510000228881836e+00,5.669699668884277344e+00
7.144399642944335938e+00,-2.249016761779785156e+00,1.172510504722595215e+00,-3.831973314285278320e+00,-4.022510528564453125e+00,-3.267541527748107910e-01,5.474890708923339844e+00,4.483375549316406250e+00,3.876553297042846680e+00,-1.051455020904541016e+00,-5.378105640411376953e-01,-3.996541738510131836e+00,-4.606060981750488281e+00,-1.051262140274047852e+00,-1.412574529647827148e+00,4.388139724731445312e+00
3.645635604858398438e+00,-1.805635213851928711e+00,-2.562097072601318359e+00,-4.320083618164062500e+00,-2.254945755004882812e+00,-4.366597533226013184e-02,4.214764833450317383e-01,2.761286020278930664e+00,-1.191536307334899902e+00,-4.435729980468750000e-01,-2.582646608352661133e-01,8.205820322036743164e-01,-4.560115337371826172e+00,-1.111123323440551758e+00,1.135511755943298340e+00,-1.133865952491760254e+00
4.548893868923187256e-01,-1.557909965515136719e+00,-1.477040529251098633e+00,-9.136994481086730957e-01,-1.339611887931823730e+00,-1.160640716552734375e-01,1.083772540092468262e+00,1.109555244445800781e+00,-5.929242372512817383e-01,1.582817912101745605e+00,-4.335368275642395020e-01,-6.344844102859497070e-01,2.972587943077087402e-02,1.063423395156860352e+00,-5.441827774047851562e-01,-1.183176279067993164e+00
3.675793170928955078e+00,1.884230136871337891e+00,4.368554949760437012e-01,-2.259438753128051758e+00,-1.907129287719726562e+00,-4.585912525653839111e-01,-2.551833987236022949e-01,1.958347082138061523e+00,-1.782518506050109863e+00,7.676702141761779785e-01,-1.821552157402038574e+00,9.132051467895507812e-01,-2.910425186157226562e+00,-2.566534578800201416e-01,-3.876290917396545410e-01,-1.732655286788940430e+00
-2.413687407970428467e-01,-5.508995652198791504e-01,-1.633099317550659180e+00,-9.820827841758728027e-01,-1.753927469253540039e+00,-7.734999060630798340e-01,1.427366733551025391e+00,7.618016004562377930e-02,-2.138347923755645752e-01,2.086203098297119141e+00,-4.749856889247894287e-02,-1.774150371551513672e+00,-2.546447515487670898e-01,1.446162939071655273e+00,-4.449905455112457275e-02,-1.093794822692871094e+00
4.802147865295410156e+00,-8.470048904418945312e-01,2.104954481124877930e+00,-3.392552137374877930e+00,-2.443741083145141602e+00,-1.168257594108581543e+00,2.082527160644531250e+00,2.756111145019531250e+00,-2.858593940734863281e+00,-1.622482240200042725e-01,-3.795850574970245361e-01,1.260820627212524414e+00,-5.528899669647216797e+00,2.359777927398681641e+00,-1.290612220764160156e+00,-1.981242895126342773e+00
3.055824518203735352e+00,3.041420698165893555e+00,6.033451080322265625e+00,-2.820093631744384766e+00,-6.131450653076171875e+00,3.063693046569824219e+00,1.086823940277099609e+00,2.140048503875732422e+00,2.168795108795166016e+00,1.319129824638366699e+00,-7.805964946746826172e-01,3.434149742126464844e+00,-5.884977340698242188e+00,-1.011593192815780640e-01,1.961510181427001953e+00,5.531796216964721680e-01
1.222730875015258789e+00,-4.326889991760253906e+00,3.576393127441406250e+00,-3.339032411575317383e+00,-5.356447219848632812e+00,-1.479576945304870605e+00,4.587545394897460938e+00,5.967335104942321777e-01,-3.463078975677490234e+00,4.638444900512695312e+00,3.124826908111572266e+00,5.943274497985839844e-01,-5.773806095123291016e+00,3.967553853988647461e+00,-2.566478252410888672e+00,2.618428230285644531e+00
1.528843760490417480e+00,-3.803624153137207031e+00,-1.166585683822631836e-01,-5.117099285125732422e+00,-4.153046607971191406e+00,-2.239475965499877930e+00,4.582773685455322266e+00,3.852735161781311035e-01,-1.895840764045715332e+00,6.045708060264587402e-01,4.395792961120605469e+00,-2.741830587387084961e+00,-4.871304512023925781e+00,5.312905311584472656e+00,-2.341423511505126953e+00,3.254672050476074219e+00
-9.050967693328857422e-01,3.795042276382446289e+00,3.242087841033935547e+00,-1.291485667228698730e+00,-4.091781616210937500e+00,2.954884052276611328e+00,-9.369757175445556641e-01,-9.386623501777648926e-01,-1.221152067184448242e+00,5.555263519287109375e+00,-7.102026939392089844e-01,4.013235569000244141e+00,-3.677598237991333008e+00,2.217990636825561523e+00,3.874590635299682617e+00,-1.220680952072143555e+00
-5.811520814895629883e-01,-1.350263953208923340e+00,-3.927632093429565430e+00,-2.215399026870727539e+00,-2.796261072158813477e+00,-1.016223430633544922e+00,-5.376660823822021484e+00,-6.922165155410766602e-01,7.395960092544555664e-01,-1.551284790039062500e+00,1.221454143524169922e+00,5.307626724243164062e-01,-1.789806604385375977e+00,-2.541298389434814453e+00,3.152244567871093750e+00,3.636234283447265625e+00
3.570194005966186523e+00,-3.231321811676025391e+00,-1.156695723533630371e+00,-5.497893810272216797e+00,-5.374528884887695312e+00,-1.869493722915649414e-01,6.726017475128173828e+00,4.060880661010742188e+00,3.360513210296630859e+00,1.079603672027587891e+00,-3.005106151103973389e-01,-2.889692306518554688e+00,-5.836736679077148438e+00,-1.956229209899902344e-01,-1.917185664176940918e+00,3.313641548156738281e+00
-1.681544899940490723e+00,1.927636265754699707e+00,4.374814033508300781e+00,4.974048733711242676e-01,-3.270673751831054688e+00,2.926073551177978516e+00,-3.726202487945556641e+00,-1.306042194366455078e+00,9.543099999427795410e-01,4.783613681793212891e+00,-8.603444695472717285e-01,4.804416656494140625e+00,-2.849512338638305664e+00,-9.625082015991210938e-01,2.551898241043090820e+00,-1.100572228431701660e+00
-3.261481761932373047e+00,-2.206084489822387695e+00,-3.424005508422851562e+00,-5.194318771362304688e+00,-3.209845542907714844e+00,-3.251587867736816406e+00,3.523743152618408203e-02,1.075122058391571045e-01,-2.325752735137939453e+00,-8.805294632911682129e-01,6.275295615196228027e-01,1.195960521697998047e+00,-5.769966125488281250e+00,-1.275821208953857422e+00,2.916836738586425781e+00,6.760453224182128906e+00
-4.802919030189514160e-01,-6.036337614059448242e-01,-7.540788650512695312e-01,-1.019983410835266113e+00,-1.548406839370727539e+00,-7.168399691581726074e-01,-8.579771518707275391e-01,-3.390401601791381836e-01,-6.164720058441162109e-01,1.758850574493408203e+00,-3.096288442611694336e-01,1.769939959049224854e-01,-3.890318274497985840e-01,5.294865369796752930e-01,8.710591793060302734e-01,-4.436478912830352783e-01
-8.264198899269104004e-01,-2.427898168563842773e+00,-4.864024639129638672e+00,-3.509272813796997070e+00,-2.146752834320068359e+00,-2.009653568267822266e+00,-4.174479484558105469e+00,-2.090466260910034180e+00,-1.005944013595581055e-01,-3.116763114929199219e+00,2.114243030548095703e+00,8.771694302558898926e-01,-4.854276657104492188e+00,-2.839059352874755859e+00,4.166452407836914062e+00,7.866971492767333984e+00
3.563062667846679688e+00,-1.205455541610717773e+00,1.080126166343688965e+00,-2.509654521942138672e+00,-3.982823848724365234e+00,2.694296598434448242e+00,1.219829559326171875e+00,8.500801324844360352e-01,-1.038871049880981445e+00,-8.380831480026245117e-01,-2.345910787582397461e+00,4.113501310348510742e-01,-3.980499267578125000e+00,-2.616422653198242188e+00,3.103863477706909180e+00,9.549763202667236328e-01
-1.047391533851623535e+00,-1.389993429183959961e+00,-3.172765076160430908e-01,-5.546631813049316406e+00,-4.220919609069824219e+00,-3.121783494949340820e+00,4.579580307006835938e+00,-1.119733691215515137e+00,-2.275995969772338867e+00,3.268105745315551758e+00,4.867960453033447266e+00,-9.759898185729980469e-01,-5.787818908691406250e+00,3.151132345199584961e+00,-2.357577681541442871e-01,2.173153877258300781e+00
